word,gender,syncategory,source,code,code2,Adina's Notes
extend,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
found,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
strike,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
own,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
collect,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
set,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
wag,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
present,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,,
pretend,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
prostrate,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
want,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
create,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
pay,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
prompt,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
brazen,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,"""verb"""
tarry,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
front,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
flush,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
reach,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
escape,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
gi,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,"""verb"""
rush,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
duplicate,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
incarnate,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
freeze,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
celebrate,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
fascinate,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
facilitate,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
marry,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
smile,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
fan,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
kiss,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
champion,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
adore,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
dance,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
laugh,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
have,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
play,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
give,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
like,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
giggle,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
extol,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
compassionate,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,"""verb"""
live,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
freeze,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
feliciate,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
mature,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
exalt,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
surpass,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
meet,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,NSubj-verb,
persecute,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
faint,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
fly,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
weep,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
harm,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
wear,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
mourn,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
gasp,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
fatigue,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
scold,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
scream,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
confess,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
get,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
gossip,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
worry,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
be,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,oh no!
fail,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
fight,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
fake,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
overrun,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
hurt,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
complain,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
lament,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
fertilize,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
feign,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,NSubj-verb,
faint,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
be,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
go,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
find,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
fly,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
fall,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
wear,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
elave,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
fell,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
vanish,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
come,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
fertilize,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
flush,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
spin,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
dress,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
fill,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
fee,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
extend,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
sniff,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
celebrate,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
clap,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
appear,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
gi,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,"""verb"""
have,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
front,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,NSubj-verb,
praise,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
thank,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
succeed,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
exalt,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
reward,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
commend,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
fit,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
glorify,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
honor,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
welcome,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
gentle,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
inspire,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
enrich,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
uphold,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
appease,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
join,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
congratulate,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
extol,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
respect,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
brave,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
greet,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
restore,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
clear,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
excite,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
flatter,M,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
fight,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
expel,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
fear,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
defeat,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
fail,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
bribe,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
kill,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
deny,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
murder,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
depose,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
summon,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
order,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
denounce,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
deprive,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
mock,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
destroy,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
decieve,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
bore,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
bully,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
enrage,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
shop,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
elect,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
compel,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
offend,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
scold,M,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
set,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
pay,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
escape,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
use,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
expel,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
summon,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
speak,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
shop,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
excommunicate,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
direct,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
await,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
equal,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
appoint,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
animate,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
follow,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
depose,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
want,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
reach,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
found,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
exempt,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
tip,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
elect,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
unmake,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
fight,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
prevent,M,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
marry,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
assure,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
escort,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
exclaim,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
play,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
pour,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
create,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
have,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
fertilize,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
eye,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
woo,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
strut,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
kiss,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
protect,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
win,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
excel,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
treat,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
like,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
entertain,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
espouse,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
feature,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
meet,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
wish,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
fondle,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
saw,F,verb,https://arxiv.org/pdf/1906.04760.pdf,positive,DObj-verb,
forbid,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
shame,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
escort,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
exploit,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
drag,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
suffer,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
shock,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
fright,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
steal,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
insult,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
fertilize,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
violate,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
tease,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
terrify,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
persecute,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
cry,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
expose,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
burn,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
scare,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
frighten,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
distract,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
weep,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
scream,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
drown,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
rape,F,verb,https://arxiv.org/pdf/1906.04760.pdf,negative,DObj-verb,
have,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
expose,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
escort,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
pour,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
marry,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
take,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
assure,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
fertilize,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
ask,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
exclaim,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
strut,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
burn,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
rear,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
feature,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
visit,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
saw,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
exchange,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
shame,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
fade,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
signal,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
see,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
present,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
leave,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
espouse,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
want,F,verb,https://arxiv.org/pdf/1906.04760.pdf,neutral,DObj-verb,
countryman,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
fraternal,M,adjective,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
wizards,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,Adina has qualms
manservant,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
fathers,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,kinship
divo,M,?,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
actor,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,Adina has qualms
bachelor,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
papa,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,kinship
dukes,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
barman,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
countrymen,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
brideprice,M,?,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,kinship
hosts,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,Adina has qualms
airmen,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
andropause,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
penis,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
prince,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
governors,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,Adina has qualms
abbot,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
men,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
widower,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,kinship
gentlemen,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
sorcerers,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,Adina has qualms
sir,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
bridegrooms,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,kinship
baron,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
househusbands,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,kinship
gods,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,Adina has qualms
nephew,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
widowers,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,kinship
lord,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
brother,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,kinship
grooms,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
priest,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
adultors,M,noun,https://github.com/uclanlp/gn_glove/blob/master/wordlist/male_word_file.txt,,,
